DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/14/2019,19:29,BROOKLYN,11238,40.677513,-73.95913,"(40.677513, -73.95913)",BERGEN STREET                   ,CLASSON AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4057230,Sedan,,,,
01/14/2019,19:30,BRONX,10457,40.85189,-73.894325,"(40.85189, -73.894325)",BATHGATE AVENUE                 ,EAST 181 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4067370,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,19:30,BROOKLYN,11203,40.654327,-73.9221,"(40.654327, -73.9221)",KINGS HIGHWAY                   ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4067409,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/14/2019,19:30,BROOKLYN,11207,40.658577,-73.89063,"(40.658577, -73.89063)",PENNSYLVANIA AVENUE             ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4067583,Sedan,,,,
01/14/2019,19:30,BROOKLYN,11223,40.60452,-73.975174,"(40.60452, -73.975174)",KINGS HIGHWAY                   ,WEST 2 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4066997,Sedan,,,,
01/14/2019,19:30,BROOKLYN,11235,40.576496,-73.96412,"(40.576496, -73.96412)",,,3100      BRIGHTON 3 STREET             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4067191,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,19:30,MANHATTAN,10021,40.765545,-73.95471,"(40.765545, -73.95471)",YORK AVENUE                     ,EAST 70 STREET,,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,4067129,Taxi,Sedan,,,
01/14/2019,19:30,QUEENS,11372,40.74916,-73.88991,"(40.74916, -73.88991)",76 STREET                       ,37 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,,,,4067199,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,19:30,QUEENS,11420,40.677654,-73.82866,"(40.677654, -73.82866)",,,110-00    ROCKAWAY BOULEVARD            ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4067209,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/14/2019,19:30,,,40.788906,-73.93765,"(40.788906, -73.93765)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4056697,Sedan,Sedan,,,
01/14/2019,19:30,MANHATTAN,10169,40.754677,-73.975815,"(40.754677, -73.975815)",EAST 46 STREET                  ,PARK AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4067214,Taxi,,,,
01/14/2019,19:30,QUEENS,11414,40.655834,-73.839035,"(40.655834, -73.839035)",161 AVENUE                      ,CROSS BAY BOULEVARD,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,4056728,Sedan,Sedan,,,
01/14/2019,19:35,,,40.813114,-73.93147,"(40.813114, -73.93147)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4067131,Sedan,Sedan,Sedan,,
01/14/2019,19:40,,,40.843643,-73.91303,"(40.843643, -73.91303)",WALTON AVENUE                   ,,,0,0,0,0,0,0,0,0,Passing Too Closely,,,,,4067547,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,19:41,BRONX,10469,40.85978,-73.85172,"(40.85978, -73.85172)",,,1234      ASTOR AVENUE                  ,1,0,0,0,0,0,1,0,Steering Failure,Unspecified,Unspecified,Unspecified,,4066999,Sedan,Pick-up Truck,Sedan,Convertible,
01/14/2019,19:50,,,40.675632,-73.89878,"(40.675632, -73.89878)",ATLANTIC AVENUE                 ,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4067598,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/14/2019,1:00,,,40.69365,-73.98333,"(40.69365, -73.98333)",MYRTLE AVENUE                   ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4066699,Dump,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,1:08,,,40.87375,-73.90572,"(40.87375, -73.90572)",MAJOR DEEGAN EXPRESSWAY         ,,,1,0,0,0,0,0,1,0,Unsafe Speed,Other Vehicular,,,,4056764,Sedan,Taxi,,,
01/14/2019,1:10,QUEENS,11411,40.689617,-73.72785,"(40.689617, -73.72785)",118 AVENUE                      ,235 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4066250,Sedan,,,,
01/14/2019,1:30,BROOKLYN,11222,40.720367,-73.94175,"(40.720367, -73.94175)",MONITOR STREET                  ,HERBERT STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4060058,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,1:30,BROOKLYN,11233,40.682373,-73.91221,"(40.682373, -73.91221)",,,500       CHAUNCEY STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4066942,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,1:30,,,40.835117,-73.87391,"(40.835117, -73.87391)",BRONX RIVER PARKWAY             ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4066536,Sedan,,,,
01/14/2019,20:00,QUEENS,11355,40.75887,-73.82064,"(40.75887, -73.82064)",SANFORD AVENUE                  ,PARSONS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4067107,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,20:00,QUEENS,11434,40.666695,-73.767136,"(40.666695, -73.767136)",SOUTH CONDUIT AVENUE            ,FARMERS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4067070,Sedan,Sedan,,,
01/14/2019,20:00,,,40.61596,-74.03107,"(40.61596, -74.03107)",95 STREET                       ,4 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4067390,Sedan,Sedan,,,
01/14/2019,20:05,BRONX,10467,40.87912,-73.86226,"(40.87912, -73.86226)",,,784       EAST 214 STREET               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,4067506,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,20:08,MANHATTAN,10022,40.759983,-73.964806,"(40.759983, -73.964806)",2 AVENUE                        ,EAST 58 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4060198,Sedan,Bike,,,
01/14/2019,20:12,QUEENS,11433,40.697563,-73.77909,"(40.697563, -73.77909)",175 STREET                      ,110 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4066984,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,20:15,QUEENS,11691,40.597824,-73.782524,"(40.597824, -73.782524)",,,51-15     ALMEDA AVENUE                 ,0,0,0,0,0,0,0,0,View Obstructed/Limited,,,,,4067573,Pick-up Truck,,,,
01/14/2019,20:16,,,40.664043,-73.736534,"(40.664043, -73.736534)",243 STREET                      ,MEMPHIS AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,4067058,Sedan,Sedan,,,
01/14/2019,20:17,BROOKLYN,11234,40.60981,-73.92251,"(40.60981, -73.92251)",FLATBUSH AVENUE                 ,AVENUE U,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4067537,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,20:20,MANHATTAN,10065,40.75991,-73.95882,"(40.75991, -73.95882)",EAST 61 STREET                  ,YORK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4067836,Sedan,Sedan,,,
01/14/2019,20:20,BROOKLYN,11230,40.618557,-73.95504,"(40.618557, -73.95504)",OCEAN AVENUE                    ,AVENUE M,,1,0,1,0,0,0,0,0,,,,,,4067523,Sedan,,,,
01/14/2019,20:20,BRONX,10460,40.84292,-73.8673,"(40.84292, -73.8673)",VANNEST AVENUE                  ,FILLMORE STREET,,4,0,0,0,0,0,4,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,4067256,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
01/14/2019,20:30,BRONX,10454,40.808006,-73.91434,"(40.808006, -73.91434)",EAST 141 STREET                 ,BEEKMAN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4067128,Taxi,Sedan,,,
01/14/2019,20:30,QUEENS,11370,40.756966,-73.8847,"(40.756966, -73.8847)",,,32-34     83 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4067203,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,20:35,BROOKLYN,11220,40.64703,-74.012,"(40.64703, -74.012)",4 AVENUE                        ,49 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,4067016,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,20:38,BROOKLYN,11212,40.661606,-73.92066,"(40.661606, -73.92066)",,,241       ROCKAWAY PARKWAY              ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4057913,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,20:49,,,40.776897,-73.97547,"(40.776897, -73.97547)",WEST 73 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4067462,Station Wagon/Sport Utility Vehicle,Taxi,,,
01/14/2019,20:50,MANHATTAN,10035,40.802887,-73.94381,"(40.802887, -73.94381)",,,24        EAST 120 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4067507,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,20:50,QUEENS,11369,40.768463,-73.87315,"(40.768463, -73.87315)",,,97-13     23 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4059532,Sedan,Sedan,,,
01/14/2019,20:55,,,40.80939,-73.88042,"(40.80939, -73.88042)",EAST BAY AVENUE                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4067678,Tractor Truck Diesel,Sedan,,,
01/14/2019,20:55,QUEENS,11419,40.68605,-73.831726,"(40.68605, -73.831726)",103 AVENUE                      ,111 STREET,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,Unspecified,,,4067204,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
01/14/2019,21:02,BRONX,10454,40.81373,-73.9221,"(40.81373, -73.9221)",EAST 144 STREET                 ,3 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4067123,Sedan,,,,
01/14/2019,21:02,BROOKLYN,11236,40.643158,-73.91796,"(40.643158, -73.91796)",EAST 83 STREET                  ,CHASE COURT,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,4060216,Sedan,Station Wagon/Sport Utility Vehicle,van,,
01/14/2019,21:02,QUEENS,11434,40.66696,-73.77078,"(40.66696, -73.77078)",BREWER BOULEVARD                ,SOUTH CONDUIT AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4056855,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,21:15,,,40.742813,-73.98865,"(40.742813, -73.98865)",5 AVENUE                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4067224,Taxi,Taxi,,,
01/14/2019,21:15,,,40.732944,-73.99799,"(40.732944, -73.99799)",WEST 8 STREET                   ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4056265,Taxi,Taxi,,,
01/14/2019,21:22,MANHATTAN,10065,40.760536,-73.95836,"(40.760536, -73.95836)",YORK AVENUE                     ,EAST 62 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4067139,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,21:22,MANHATTAN,10003,40.726185,-73.98943,"(40.726185, -73.98943)",EAST 4 STREET                   ,2 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4057379,Taxi,,,,
01/14/2019,21:30,,,40.666573,-73.78632,"(40.666573, -73.78632)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4067061,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
01/14/2019,21:45,BROOKLYN,11230,40.62509,-73.96213,"(40.62509, -73.96213)",,,1408      AVENUE J                      ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4067497,Sedan,Taxi,,,
01/14/2019,21:45,MANHATTAN,10033,40.850506,-73.93287,"(40.850506, -73.93287)",SAINT NICHOLAS AVENUE           ,WEST 183 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,4067396,Sedan,Pick-up Truck,Sedan,Sedan,Sedan
01/14/2019,21:48,BROOKLYN,11226,40.63885,-73.964935,"(40.63885, -73.964935)",RUGBY ROAD                      ,DORCHESTER ROAD,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4067531,Sedan,,,,
01/14/2019,21:50,BROOKLYN,11201,40.696033,-73.98453,"(40.696033, -73.98453)",TILLARY STREET                  ,FLATBUSH AVENUE EXTENSION,,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,4067977,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,22:00,BRONX,10473,40.82071,-73.84842,"(40.82071, -73.84842)",,,680       CASTLE HILL AVENUE            ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4067298,Pick-up Truck,Bus,,,
01/14/2019,22:00,MANHATTAN,10011,40.740856,-73.994286,"(40.740856, -73.994286)",,,650       AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4067225,Taxi,Sedan,,,
01/14/2019,22:10,BROOKLYN,11210,40.632565,-73.947365,"(40.632565, -73.947365)",,,1567      FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,4067493,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
01/14/2019,22:11,BROOKLYN,11223,40.585426,-73.97117,"(40.585426, -73.97117)",,,2682      WEST 2 STREET                 ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4067192,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,22:17,MANHATTAN,10031,40.823006,-73.950676,"(40.823006, -73.950676)",,,87        HAMILTON PLACE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4067657,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,22:25,,,40.73359,-74.00735,"(40.73359, -74.00735)",WEST 10 STREET                  ,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,4056276,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
01/14/2019,22:30,QUEENS,11691,40.594456,-73.778946,"(40.594456, -73.778946)",,,353       BEACH 48 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4067133,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,22:35,BRONX,10466,40.88325,-73.85142,"(40.88325, -73.85142)",,,1054      EAST 223 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4057830,Tractor Truck Diesel,Sedan,,,
01/14/2019,22:40,BROOKLYN,11235,40.59086,-73.95884,"(40.59086, -73.95884)",,,2434      EAST 12 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4067132,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,22:45,,,40.654408,-73.946075,"(40.654408, -73.946075)",LENOX ROAD                      ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4056596,Sedan,,,,
01/14/2019,23:00,QUEENS,11436,40.683594,-73.80345,"(40.683594, -73.80345)",LINDEN BOULEVARD                ,140 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4067378,Sedan,Sedan,,,
01/14/2019,23:00,,,40.754974,-73.93106,"(40.754974, -73.93106)",31 STREET                       ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4067282,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,23:00,,,40.795456,-73.96564,"(40.795456, -73.96564)",WEST 100 STREET                 ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,,,,,4068149,,,,,
01/14/2019,23:05,,,40.696033,-73.98453,"(40.696033, -73.98453)",TILLARY STREET                  ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4060325,Sedan,Sedan,,,
01/14/2019,23:05,,,40.737682,-73.85206,"(40.737682, -73.85206)",108 STREET                      ,HORACE HARDING EXPRESSWAY,,1,0,0,0,0,0,1,0,Unspecified,,,,,4067042,Sedan,,,,
01/14/2019,23:40,,,40.710197,-73.95843,"(40.710197, -73.95843)",WILLIAMSBURG BRIDGE             ,HAVEMEYER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4060180,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,23:40,,,40.83643,-73.87415,"(40.83643, -73.87415)",CROSS BRONX EXPY                ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,,4067299,Sedan,Sedan,Sedan,,
01/14/2019,23:40,BROOKLYN,11234,40.631428,-73.931145,"(40.631428, -73.931145)",KINGS HIGHWAY                   ,SCHENECTADY AVENUE,,2,0,0,0,0,0,2,0,Brakes Defective,Unspecified,,,,4067570,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,23:45,BROOKLYN,11238,40.682888,-73.96403,"(40.682888, -73.96403)",,,975       FULTON STREET                 ,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4067135,Sedan,Sedan,,,
01/14/2019,23:45,QUEENS,11434,40.666386,-73.785,"(40.666386, -73.785)",SOUTH CONDUIT AVENUE            ,153 LANE,,3,0,0,0,0,0,3,0,Alcohol Involvement,Unspecified,,,,4057327,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,23:50,BROOKLYN,11206,40.69731,-73.932274,"(40.69731, -73.932274)",BUSHWICK AVENUE                 ,MYRTLE AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4067777,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,2:15,QUEENS,11004,40.753956,-73.72254,"(40.753956, -73.72254)",,,260-16    GRAND CENTRAL PARKWAY         ,0,0,0,0,0,0,0,0,Unspecified,,,,,4066251,Sedan,,,,
01/14/2019,2:30,BROOKLYN,11211,40.718693,-73.95466,"(40.718693, -73.95466)",DRIGGS AVENUE                   ,NORTH 10 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4066589,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,2:30,,,40.854763,-73.90765,"(40.854763, -73.90765)",DAVIDSON AVENUE                 ,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4066355,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,2:45,,,40.849297,-73.93897,"(40.849297, -73.93897)",WEST 179 STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4066537,Taxi,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,6:30,BRONX,10456,40.835342,-73.90329,"(40.835342, -73.90329)",,,3706      3 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,4066648,Sedan,Box Truck,,,
01/14/2019,3:44,STATEN ISLAND,10301,40.618587,-74.091805,"(40.618587, -74.091805)",,,504       HOWARD AVENUE                 ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,Unspecified,4066738,Sedan,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle
01/14/2019,4:07,,,40.8575,-73.849365,"(40.8575, -73.849365)",PELHAM PARKWAY SOUTH            ,WILSON AVENUE,,1,0,0,0,0,0,1,0,Alcohol Involvement,Alcohol Involvement,,,,4066988,Sedan,Sedan,,,
01/14/2019,4:10,QUEENS,11372,40.74744,-73.885796,"(40.74744, -73.885796)",80 STREET                       ,ROOSEVELT AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4066511,Sedan,,,,
01/14/2019,4:20,BRONX,10462,40.834354,-73.850174,"(40.834354, -73.850174)",WESTCHESTER AVENUE              ,GLEBE AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4066650,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,4:30,,,40.622173,-74.17442,"(40.622173, -74.17442)",,,,0,0,0,0,0,0,0,0,Animals Action,,,,,4067029,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,5:00,,,40.672333,-73.901764,"(40.672333, -73.901764)",SNEDIKER AVENUE                 ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4068164,Sedan,,,,
01/14/2019,5:05,QUEENS,11385,40.705,-73.88605,"(40.705, -73.88605)",70 AVENUE                       ,68 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4066703,Sedan,,,,
01/14/2019,5:12,,,40.642235,-74.00255,"(40.642235, -74.00255)",48 STREET                       ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,,4066733,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,
01/14/2019,5:20,,,40.749283,-73.756645,"(40.749283, -73.756645)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4066519,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/14/2019,5:30,QUEENS,11368,40.736214,-73.85795,"(40.736214, -73.85795)",,,99-25     HORACE HARDING EXPRESSWAY     ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4067136,Refrigerated Van,Bus,,,
01/14/2019,5:30,QUEENS,11357,40.788555,-73.8291,"(40.788555, -73.8291)",11 AVENUE                       ,141 STREET,,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,,,,4066630,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/14/2019,5:40,QUEENS,11415,40.70867,-73.83419,"(40.70867, -73.83419)",AUDLEY STREET                   ,ABINGDON ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4066480,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,5:40,QUEENS,11369,40.76041,-73.87485,"(40.76041, -73.87485)",31 AVENUE                       ,94 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4067201,Sedan,Bike,,,
01/14/2019,5:45,BRONX,10474,40.816864,-73.882744,"(40.816864, -73.882744)",,,772       EDGEWATER ROAD                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4066925,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,5:58,BROOKLYN,11214,40.590923,-73.98952,"(40.590923, -73.98952)",,,2625      HARWAY AVENUE                 ,1,0,0,0,0,0,1,0,Alcohol Involvement,,,,,4067182,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,6:00,QUEENS,11101,40.749897,-73.93782,"(40.749897, -73.93782)",29 STREET                       ,QUEENS PLAZA NORTH,,0,0,0,0,0,0,0,0,Unspecified,,,,,4066662,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,6:00,,,40.60915,-74.14987,"(40.60915, -74.14987)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4067033,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,6:05,,,40.68892,-73.99915,"(40.68892, -73.99915)",BROOKLYN QUEENS EXPRESSWAY      ,,,1,0,0,0,0,0,1,0,Other Vehicular,,,,,4066822,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,6:14,,,40.683388,-74.00168,"(40.683388, -74.00168)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4066755,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,6:15,BROOKLYN,11207,40.657467,-73.88978,"(40.657467, -73.88978)",,,835       PENNSYLVANIA AVENUE           ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4066805,Sedan,Bus,,,
01/14/2019,6:15,,,40.663685,-73.803085,"(40.663685, -73.803085)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4067338,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,6:20,QUEENS,11417,40.681774,-73.83689,"(40.681774, -73.83689)",,,104-42    104 STREET                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4066572,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/14/2019,6:20,QUEENS,11434,40.679512,-73.76127,"(40.679512, -73.76127)",,,131-10    MERRICK BOULEVARD             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4068035,Sedan,Pick-up Truck,,,
01/14/2019,6:20,STATEN ISLAND,10306,40.575653,-74.10455,"(40.575653, -74.10455)",GREELEY AVENUE                  ,HYLAN BOULEVARD,,1,0,1,0,0,0,0,0,Unspecified,,,,,4066657,Sedan,,,,
01/14/2019,6:20,,,40.872246,-73.87181,"(40.872246, -73.87181)",BRONX RIVER PARKWAY             ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,,,,,4066765,Station Wagon/Sport Utility Vehicle,,,,
01/14/2019,6:30,QUEENS,11101,40.746033,-73.93441,"(40.746033, -73.93441)",QUEENS BOULEVARD                ,SKILLMAN AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4059171,Van,Sedan,,,
01/14/2019,6:30,QUEENS,11419,40.689445,-73.808716,"(40.689445, -73.808716)",VANWYCK EXPRESSWAY              ,106 AVENUE,,0,0,0,0,0,0,0,0,Shoulders Defective/Improper,Passing Too Closely,,,,4067092,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
01/14/2019,6:30,,,40.90123,-73.88782,"(40.90123, -73.88782)",MOSHOLU PARKWAY                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4066766,Station Wagon/Sport Utility Vehicle,Sedan,,,
